Time,Height,SoilTemp,Suction,ThermalConductivity,VWC
2019-08-13 06:30:00,150.0,14.78,,,
2019-08-13 06:30:00,250.0,15.9,12.69,1.2733333333333334,13.87
2019-08-13 06:30:00,350.0,16.17,13.44,1.1483333333333332,12.8
2019-08-13 06:30:00,450.0,16.6,11.8,,13.15
2019-08-13 06:30:00,550.0,16.89,,1.24,13.55
2019-08-13 06:30:00,650.0,16.7,11.8,,13.61
2019-08-13 06:30:00,750.0,16.77,12.1,1.3016666666666667,15.91
2019-08-13 06:30:00,800.0,16.9,,,
2019-08-13 06:30:00,850.0,16.87,,,
2019-08-13 06:30:00,900.0,16.84,,,
2019-08-13 06:45:00,40.0,11.98,,,
2019-08-13 06:45:00,70.0,13.15,,,
2019-08-13 06:45:00,100.0,14.17,13.69,,21.09
2019-08-13 06:45:00,150.0,14.78,,,
2019-08-13 06:45:00,250.0,15.9,12.65,1.27,13.87
2019-08-13 06:45:00,350.0,16.17,13.44,1.1475,12.8
2019-08-13 06:45:00,450.0,16.6,11.8,,13.15
2019-08-13 06:45:00,550.0,16.9,,1.24,13.55
2019-08-13 06:45:00,650.0,16.7,11.8,,13.61
2019-08-13 06:45:00,750.0,16.77,12.12,1.3025,15.91
2019-08-13 06:45:00,800.0,16.89,,,
2019-08-13 06:45:00,850.0,16.86,,,
2019-08-13 06:45:00,900.0,16.83,,,
2019-08-13 07:00:00,40.0,11.97,,,
2019-08-13 07:00:00,70.0,13.12,,,
2019-08-13 07:00:00,100.0,14.14,13.69,,21.09
2019-08-13 07:00:00,150.0,14.74,,,
2019-08-13 07:00:00,250.0,15.89,12.63,1.2666666666666666,13.87
2019-08-13 07:00:00,350.0,16.17,13.4,1.1466666666666665,12.8
2019-08-13 07:00:00,450.0,16.6,11.8,,13.13
2019-08-13 07:00:00,550.0,16.9,,1.24,13.55
2019-08-13 07:00:00,650.0,16.7,11.8,,13.62
2019-08-13 07:00:00,750.0,16.7,12.15,1.3033333333333335,15.93
2019-08-13 07:00:00,800.0,16.88,,,
2019-08-13 07:00:00,850.0,16.85,,,
2019-08-13 07:00:00,900.0,16.82,,,
2019-08-13 07:15:00,40.0,11.97,,,
2019-08-13 07:15:00,70.0,13.12,,,
2019-08-13 07:15:00,100.0,14.11,13.69,,21.02
2019-08-13 07:15:00,150.0,14.73,,,
2019-08-13 07:15:00,250.0,15.89,12.62,1.2633333333333334,13.85
2019-08-13 07:15:00,350.0,16.13,13.4,1.1458333333333333,12.8
2019-08-13 07:15:00,450.0,16.57,11.8,,13.12
2019-08-13 07:15:00,550.0,16.9,,1.24,13.55
2019-08-13 07:15:00,650.0,16.68,11.8,,13.62
2019-08-13 07:15:00,750.0,16.7,12.16,1.3041666666666667,15.94
2019-08-13 07:15:00,800.0,16.87,,,
2019-08-13 07:15:00,850.0,16.84,,,
2019-08-13 07:15:00,900.0,16.81,,,
2019-08-13 07:30:00,40.0,11.98,,,
2019-08-13 07:30:00,70.0,13.1,,,
2019-08-13 07:30:00,100.0,14.06,13.64,,21.01
2019-08-13 07:30:00,150.0,14.69,,,
2019-08-13 07:30:00,250.0,15.84,12.61,1.26,13.85
2019-08-13 07:30:00,350.0,16.13,13.38,1.145,12.8
2019-08-13 07:30:00,450.0,16.57,11.8,,13.12
2019-08-13 07:30:00,550.0,16.89,,1.24,13.55
2019-08-13 07:30:00,650.0,16.68,11.8,,13.62
2019-08-13 07:30:00,750.0,16.67,12.17,1.3050000000000002,15.94
2019-08-13 07:30:00,800.0,16.86,,,
2019-08-13 07:30:00,850.0,16.83,,,
2019-08-13 07:30:00,900.0,16.79,,,
2019-08-13 07:45:00,40.0,12.01,,,
2019-08-13 07:45:00,70.0,13.05,,,
2019-08-13 07:45:00,100.0,14.03,13.63,,21.0
2019-08-13 07:45:00,150.0,14.62,,,
2019-08-13 07:45:00,250.0,15.79,12.6,1.2566666666666666,13.85
2019-08-13 07:45:00,350.0,16.13,13.38,1.1441666666666666,12.79
2019-08-13 07:45:00,450.0,16.53,11.8,,13.12
2019-08-13 07:45:00,550.0,16.82,,1.24,13.55
2019-08-13 07:45:00,650.0,16.65,11.8,,13.63
2019-08-13 07:45:00,750.0,16.67,12.18,1.3058333333333334,15.94
2019-08-13 07:45:00,800.0,16.85,,,
2019-08-13 07:45:00,850.0,16.82,,,
2019-08-13 07:45:00,900.0,16.78,,,
2019-08-13 08:00:00,40.0,12.05,,,
2019-08-13 08:00:00,70.0,13.22,,,
2019-08-13 08:00:00,100.0,14.07,13.6,,21.0
2019-08-13 08:00:00,150.0,14.78,,,
2019-08-13 08:00:00,250.0,15.85,12.6,1.2533333333333334,13.85
2019-08-13 08:00:00,350.0,16.07,13.38,1.1433333333333333,12.77
2019-08-13 08:00:00,450.0,16.5,11.8,,13.11
2019-08-13 08:00:00,550.0,16.81,,1.24,13.55
2019-08-13 08:00:00,650.0,16.65,11.8,,13.63
2019-08-13 08:00:00,750.0,16.67,12.18,1.3066666666666666,15.95
2019-08-13 08:00:00,800.0,16.83,,,
2019-08-13 08:00:00,850.0,16.81,,,
2019-08-13 08:00:00,900.0,16.77,,,
2019-08-13 08:15:00,40.0,12.07,,,
2019-08-13 08:15:00,70.0,13.11,,,
2019-08-13 08:15:00,100.0,14.0,13.6,,21.0
2019-08-13 08:15:00,150.0,14.63,,,
2019-08-13 08:15:00,250.0,15.78,12.6,1.25,13.84
2019-08-13 08:15:00,350.0,16.07,13.38,1.1424999999999998,12.75
2019-08-13 08:15:00,450.0,16.5,11.8,,13.1
2019-08-13 08:15:00,550.0,16.81,,1.24,13.55
2019-08-13 08:15:00,650.0,16.62,11.8,,13.63
2019-08-13 08:15:00,750.0,16.67,12.18,1.3075,15.95
2019-08-13 08:15:00,800.0,16.82,,,
2019-08-13 08:15:00,850.0,16.79,,,
2019-08-13 08:15:00,900.0,16.76,,,
2019-08-13 08:30:00,40.0,12.08,,,
2019-08-13 08:30:00,70.0,13.09,,,
2019-08-13 08:30:00,100.0,13.98,13.6,,21.0
2019-08-13 08:30:00,150.0,14.58,,,
2019-08-13 08:30:00,250.0,15.75,12.6,1.2466666666666666,13.84
2019-08-13 08:30:00,350.0,16.03,13.38,1.1416666666666666,12.74
2019-08-13 08:30:00,450.0,16.5,11.8,,13.1
2019-08-13 08:30:00,550.0,16.8,,1.24,13.55
2019-08-13 08:30:00,650.0,16.62,11.8,,13.63
2019-08-13 08:30:00,750.0,16.67,12.2,1.3083333333333333,15.95
2019-08-13 08:30:00,800.0,16.81,,,
2019-08-13 08:30:00,850.0,16.78,,,
2019-08-13 08:30:00,900.0,16.75,,,
2019-08-13 08:45:00,40.0,12.13,,,
2019-08-13 08:45:00,70.0,13.11,,,
2019-08-13 08:45:00,100.0,13.98,13.6,,21.0
2019-08-13 08:45:00,150.0,14.57,,,
2019-08-13 08:45:00,250.0,15.71,12.6,1.2433333333333334,13.79
2019-08-13 08:45:00,350.0,16.03,13.32,1.1408333333333331,12.74
2019-08-13 08:45:00,450.0,16.5,11.8,,13.1
2019-08-13 08:45:00,550.0,16.81,,1.24,13.55
2019-08-13 08:45:00,650.0,16.62,11.8,,13.64
2019-08-13 08:45:00,750.0,16.67,12.2,1.3091666666666668,15.95
2019-08-13 08:45:00,800.0,16.8,,,
2019-08-13 08:45:00,850.0,16.77,,,
2019-08-13 08:45:00,900.0,16.73,,,
2019-08-13 09:00:00,40.0,12.21,,,
2019-08-13 09:00:00,70.0,13.15,,,
2019-08-13 09:00:00,100.0,13.99,13.6,,20.99
2019-08-13 09:00:00,150.0,14.56,,,
2019-08-13 09:00:00,250.0,15.7,12.6,1.24,13.79
2019-08-13 09:00:00,350.0,16.03,13.32,1.14,12.74
2019-08-13 09:00:00,450.0,16.5,11.8,,13.1
2019-08-13 09:00:00,550.0,16.8,,1.24,13.55
2019-08-13 09:00:00,650.0,16.62,11.8,,13.64
2019-08-13 09:00:00,750.0,16.67,12.2,1.31,15.95
2019-08-13 09:00:00,800.0,16.79,,,
2019-08-13 09:00:00,850.0,16.76,,,
2019-08-13 09:00:00,900.0,16.71,,,
2019-08-13 09:15:00,40.0,12.26,,,
2019-08-13 09:15:00,70.0,13.19,,,
2019-08-13 09:15:00,100.0,13.97,13.6,,20.96
2019-08-13 09:15:00,150.0,14.55,,,
2019-08-13 09:15:00,250.0,15.69,12.6,1.2408333333333332,13.78
2019-08-13 09:15:00,350.0,16.0,13.35,1.14,12.73
2019-08-13 09:15:00,450.0,16.5,11.8,,13.07
2019-08-13 09:15:00,550.0,16.8,,1.24,13.55
2019-08-13 09:15:00,650.0,16.62,11.8,,13.64
2019-08-13 09:15:00,750.0,16.67,12.2,1.31,15.95
2019-08-13 09:15:00,800.0,16.78,,,
2019-08-13 09:15:00,850.0,16.75,,,
2019-08-13 09:15:00,900.0,16.7,,,
2019-08-13 09:30:00,40.0,12.28,,,
2019-08-13 09:30:00,70.0,13.17,,,
2019-08-13 09:30:00,100.0,13.94,13.6,,20.96
2019-08-13 09:30:00,150.0,14.49,,,
2019-08-13 09:30:00,250.0,15.66,12.6,1.2416666666666667,13.77
2019-08-13 09:30:00,350.0,16.0,13.43,1.14,12.72
2019-08-13 09:30:00,450.0,16.47,11.8,,13.07
2019-08-13 09:30:00,550.0,16.77,,1.24,13.54
2019-08-13 09:30:00,650.0,16.62,11.8,,13.65
2019-08-13 09:30:00,750.0,16.67,12.2,1.31,15.96
2019-08-13 09:30:00,800.0,16.77,,,
2019-08-13 09:30:00,850.0,16.74,,,
2019-08-13 09:30:00,900.0,16.69,,,
2019-08-13 09:45:00,40.0,12.3,,,
2019-08-13 09:45:00,70.0,13.18,,,
2019-08-13 09:45:00,100.0,13.94,13.6,,20.95
2019-08-13 09:45:00,150.0,14.46,,,
2019-08-13 09:45:00,250.0,15.64,12.6,1.2425,13.77
2019-08-13 09:45:00,350.0,15.97,13.43,1.14,12.72
2019-08-13 09:45:00,450.0,16.43,11.8,,13.06
2019-08-13 09:45:00,550.0,16.73,,1.24,13.55
2019-08-13 09:45:00,650.0,16.62,11.8,,13.65
2019-08-13 09:45:00,750.0,16.67,12.2,1.31,15.98
2019-08-13 09:45:00,800.0,16.77,,,
2019-08-13 09:45:00,850.0,16.76,,,
2019-08-13 09:45:00,900.0,16.68,,,
2019-08-13 10:00:00,40.0,12.31,,,
2019-08-13 10:00:00,70.0,13.18,,,
2019-08-13 10:00:00,100.0,13.94,13.6,,20.95
2019-08-13 10:00:00,150.0,14.45,,,
2019-08-13 10:00:00,250.0,15.59,12.6,1.2433333333333334,13.77
2019-08-13 10:00:00,350.0,15.93,13.43,1.14,12.72
2019-08-13 10:00:00,450.0,16.43,11.8,,13.06
2019-08-13 10:00:00,550.0,16.7,,1.24,13.55
2019-08-13 10:00:00,650.0,16.62,11.8,,13.68
2019-08-13 10:00:00,750.0,16.67,12.2,1.31,16.04
2019-08-13 10:00:00,800.0,16.85,,,
2019-08-13 10:00:00,850.0,16.94,,,
2019-08-13 10:00:00,900.0,16.69,,,
2019-08-13 10:15:00,40.0,12.36,,,
2019-08-13 10:15:00,70.0,13.25,,,
2019-08-13 10:15:00,100.0,13.97,13.6,,20.93
2019-08-13 10:15:00,150.0,14.49,,,
2019-08-13 10:15:00,250.0,15.58,12.58,1.2441666666666666,13.77
2019-08-13 10:15:00,350.0,15.93,13.42,1.14,12.72
2019-08-13 10:15:00,450.0,16.4,11.8,,13.05
2019-08-13 10:15:00,550.0,16.71,,1.24,13.55
2019-08-13 10:15:00,650.0,16.62,11.8,,13.69
2019-08-13 10:15:00,750.0,16.67,12.2,1.31,16.05
2019-08-13 10:15:00,800.0,16.94,,,
2019-08-13 10:15:00,850.0,17.09,,,
2019-08-13 10:15:00,900.0,16.73,,,
2019-08-13 10:30:00,40.0,12.45,,,
2019-08-13 10:30:00,70.0,13.32,,,
2019-08-13 10:30:00,100.0,13.99,13.6,,20.93
2019-08-13 10:30:00,150.0,14.51,,,
2019-08-13 10:30:00,250.0,15.58,12.56,1.245,13.75
2019-08-13 10:30:00,350.0,15.93,13.48,1.14,12.71
2019-08-13 10:30:00,450.0,16.4,11.8,,13.05
2019-08-13 10:30:00,550.0,16.72,,1.24,13.54
2019-08-13 10:30:00,650.0,16.62,11.8,,13.7
2019-08-13 10:30:00,750.0,16.67,12.2,1.31,16.05
2019-08-13 10:30:00,800.0,17.03,,,
2019-08-13 10:30:00,850.0,17.21,,,
2019-08-13 10:30:00,900.0,16.78,,,
2019-08-13 10:45:00,40.0,12.52,,,
2019-08-13 10:45:00,70.0,13.38,,,
2019-08-13 10:45:00,100.0,14.01,13.6,,20.91
2019-08-13 10:45:00,150.0,14.52,,,
2019-08-13 10:45:00,250.0,15.56,12.53,1.2458333333333333,13.74
2019-08-13 10:45:00,350.0,15.9,13.45,1.14,12.7
2019-08-13 10:45:00,450.0,16.4,11.8,,13.05
2019-08-13 10:45:00,550.0,16.72,,1.24,13.55
2019-08-13 10:45:00,650.0,16.62,11.8,,13.7
2019-08-13 10:45:00,750.0,16.67,12.2,1.31,16.05
2019-08-13 10:45:00,800.0,17.12,,,
2019-08-13 10:45:00,850.0,17.3,,,
2019-08-13 10:45:00,900.0,16.84,,,
2019-08-13 11:00:00,40.0,12.66,,,
2019-08-13 11:00:00,70.0,13.63,,,
2019-08-13 11:00:00,100.0,14.12,13.6,,20.89
2019-08-13 11:00:00,150.0,14.71,,,
2019-08-13 11:00:00,250.0,15.62,12.53,1.2466666666666666,13.72
2019-08-13 11:00:00,350.0,15.9,13.45,1.14,12.7
2019-08-13 11:00:00,450.0,16.4,11.8,,13.05
2019-08-13 11:00:00,550.0,16.71,,1.24,13.54
2019-08-13 11:00:00,650.0,16.62,11.8,,13.7
2019-08-13 11:00:00,750.0,16.73,12.2,1.31,16.05
2019-08-13 11:00:00,800.0,17.19,,,
2019-08-13 11:00:00,850.0,17.39,,,
2019-08-13 11:00:00,900.0,16.89,,,
2019-08-13 11:15:00,40.0,12.77,,,
2019-08-13 11:15:00,70.0,13.53,,,
2019-08-13 11:15:00,100.0,14.04,13.6,,20.88
2019-08-13 11:15:00,150.0,14.52,,,
2019-08-13 11:15:00,250.0,15.52,12.52,1.2475,13.71
2019-08-13 11:15:00,350.0,15.87,13.45,1.14,12.7
2019-08-13 11:15:00,450.0,16.37,11.8,,13.05
2019-08-13 11:15:00,550.0,16.67,,1.24,13.54
2019-08-13 11:15:00,650.0,16.62,11.8,,13.7
2019-08-13 11:15:00,750.0,16.73,12.2,1.31,16.07
2019-08-13 11:15:00,800.0,17.26,,,
2019-08-13 11:15:00,850.0,17.46,,,
2019-08-13 11:15:00,900.0,16.95,,,
2019-08-13 11:30:00,40.0,12.82,,,
2019-08-13 11:30:00,70.0,13.59,,,
2019-08-13 11:30:00,100.0,14.05,13.6,,20.86
2019-08-13 11:30:00,150.0,14.5,,,
2019-08-13 11:30:00,250.0,15.49,12.51,1.2483333333333333,13.7
2019-08-13 11:30:00,350.0,15.83,13.45,1.14,12.7
2019-08-13 11:30:00,450.0,16.37,11.8,,13.05
2019-08-13 11:30:00,550.0,16.66,,1.24,13.54
2019-08-13 11:30:00,650.0,16.62,11.8,,13.7
2019-08-13 11:30:00,750.0,16.73,12.2,1.31,16.1
2019-08-13 11:30:00,800.0,17.32,,,
2019-08-13 11:30:00,850.0,17.53,,,
2019-08-13 11:30:00,900.0,17.0,,,
2019-08-13 11:45:00,40.0,12.88,,,
2019-08-13 11:45:00,70.0,13.6,,,
2019-08-13 11:45:00,100.0,14.06,13.6,,20.85
2019-08-13 11:45:00,150.0,14.47,,,
2019-08-13 11:45:00,250.0,15.45,12.5,1.2491666666666668,13.68
2019-08-13 11:45:00,350.0,15.83,13.45,1.14,12.7
2019-08-13 11:45:00,450.0,16.33,11.8,,13.05
2019-08-13 11:45:00,550.0,16.64,,1.24,13.54
2019-08-13 11:45:00,650.0,16.62,11.8,,13.7
2019-08-13 11:45:00,750.0,16.83,12.2,1.31,16.1
2019-08-13 11:45:00,800.0,17.38,,,
2019-08-13 11:45:00,850.0,17.59,,,
2019-08-13 11:45:00,900.0,17.05,,,
2019-08-13 12:00:00,40.0,13.39,,,
2019-08-13 12:00:00,70.0,13.76,,,
2019-08-13 12:00:00,100.0,14.1,13.6,,20.85
2019-08-13 12:00:00,150.0,14.51,,,
2019-08-13 12:00:00,250.0,15.44,12.5,1.25,13.68
2019-08-13 12:00:00,350.0,15.83,13.4,1.14,12.7
2019-08-13 12:00:00,450.0,16.3,11.8,,13.05
2019-08-13 12:00:00,550.0,16.62,,1.24,13.54
2019-08-13 12:00:00,650.0,16.62,11.77,,13.7
2019-08-13 12:00:00,750.0,16.83,12.2,1.31,16.1
2019-08-13 12:00:00,800.0,17.43,,,
2019-08-13 12:00:00,850.0,17.64,,,
2019-08-13 12:00:00,900.0,17.1,,,
2019-08-13 12:15:00,40.0,14.06,,,
2019-08-13 12:15:00,70.0,14.05,,,
2019-08-13 12:15:00,100.0,14.16,13.6,,20.85
2019-08-13 12:15:00,150.0,14.56,,,
2019-08-13 12:15:00,250.0,15.44,12.5,1.2516666666666667,13.68
2019-08-13 12:15:00,350.0,15.8,13.4,1.1391666666666667,12.7
2019-08-13 12:15:00,450.0,16.3,11.8,,13.05
2019-08-13 12:15:00,550.0,16.62,,1.24,13.53
2019-08-13 12:15:00,650.0,16.62,11.76,,13.7
2019-08-13 12:15:00,750.0,16.87,12.2,1.31,16.1
2019-08-13 12:15:00,800.0,17.48,,,
2019-08-13 12:15:00,850.0,17.69,,,
2019-08-13 12:15:00,900.0,17.15,,,
2019-08-13 12:30:00,40.0,14.63,,,
2019-08-13 12:30:00,70.0,14.38,,,
2019-08-13 12:30:00,100.0,14.26,13.6,,20.84
2019-08-13 12:30:00,150.0,14.62,,,
2019-08-13 12:30:00,250.0,15.45,12.5,1.2533333333333334,13.68
2019-08-13 12:30:00,350.0,15.77,13.43,1.1383333333333332,12.7
2019-08-13 12:30:00,450.0,16.3,11.8,,13.05
2019-08-13 12:30:00,550.0,16.61,,1.24,13.53
2019-08-13 12:30:00,650.0,16.62,11.75,,13.78
2019-08-13 12:30:00,750.0,16.93,12.2,1.31,16.1
2019-08-13 12:30:00,800.0,17.53,,,
2019-08-13 12:30:00,850.0,17.74,,,
2019-08-13 12:30:00,900.0,17.19,,,
2019-08-13 12:45:00,40.0,15.12,,,
2019-08-13 12:45:00,70.0,14.73,,,
2019-08-13 12:45:00,100.0,14.36,13.6,,20.82
2019-08-13 12:45:00,150.0,14.69,,,
2019-08-13 12:45:00,250.0,15.44,12.5,1.255,13.65
2019-08-13 12:45:00,350.0,15.77,13.43,1.1375,12.68
2019-08-13 12:45:00,450.0,16.27,11.8,,13.05
2019-08-13 12:45:00,550.0,16.61,,1.24,13.53
2019-08-13 12:45:00,650.0,16.62,11.75,,13.78
2019-08-13 12:45:00,750.0,16.93,12.2,1.31,16.14
2019-08-13 12:45:00,800.0,17.58,,,
2019-08-13 12:45:00,850.0,17.78,,,
2019-08-13 12:45:00,900.0,17.23,,,
2019-08-13 13:00:00,40.0,15.48,,,
2019-08-13 13:00:00,70.0,15.14,,,
2019-08-13 13:00:00,100.0,14.5,13.6,,20.8
2019-08-13 13:00:00,150.0,14.77,,,
2019-08-13 13:00:00,250.0,15.44,12.5,1.2566666666666666,13.65
2019-08-13 13:00:00,350.0,15.73,13.55,1.1366666666666665,12.66
2019-08-13 13:00:00,450.0,16.27,11.8,,13.05
2019-08-13 13:00:00,550.0,16.6,,1.24,13.53
2019-08-13 13:00:00,650.0,16.62,11.75,,13.8
2019-08-13 13:00:00,750.0,16.97,12.2,1.31,16.15
2019-08-13 13:00:00,800.0,17.62,,,
2019-08-13 13:00:00,850.0,17.83,,,
2019-08-13 13:00:00,900.0,17.28,,,
2019-08-13 13:15:00,40.0,15.53,,,
2019-08-13 13:15:00,70.0,15.48,,,
2019-08-13 13:15:00,100.0,14.66,13.6,,20.78
2019-08-13 13:15:00,150.0,14.87,,,
2019-08-13 13:15:00,250.0,15.44,12.5,1.2583333333333333,13.65
2019-08-13 13:15:00,350.0,15.73,13.55,1.1358333333333333,12.65
2019-08-13 13:15:00,450.0,16.27,11.8,,13.05
2019-08-13 13:15:00,550.0,16.6,,1.24,13.53
2019-08-13 13:15:00,650.0,16.62,11.75,,13.8
2019-08-13 13:15:00,750.0,17.0,12.2,1.31,16.15
2019-08-13 13:15:00,800.0,17.66,,,
2019-08-13 13:15:00,850.0,17.87,,,
2019-08-13 13:15:00,900.0,17.32,,,
2019-08-13 13:30:00,40.0,15.66,,,
2019-08-13 13:30:00,70.0,15.77,,,
2019-08-13 13:30:00,100.0,14.82,13.6,,20.77
2019-08-13 13:30:00,150.0,14.99,,,
2019-08-13 13:30:00,250.0,15.44,12.5,1.26,13.65
2019-08-13 13:30:00,350.0,15.73,13.55,1.1349999999999998,12.65
2019-08-13 13:30:00,450.0,16.27,11.8,,13.05
2019-08-13 13:30:00,550.0,16.6,,1.24,13.53
2019-08-13 13:30:00,650.0,16.65,11.75,,13.8
2019-08-13 13:30:00,750.0,17.03,12.2,1.31,16.15
2019-08-13 13:30:00,800.0,17.7,,,
2019-08-13 13:30:00,850.0,17.91,,,
2019-08-13 13:30:00,900.0,17.36,,,
2019-08-13 13:45:00,40.0,15.71,,,
2019-08-13 13:45:00,70.0,16.0,,,
2019-08-13 13:45:00,100.0,14.98,13.6,,20.77
2019-08-13 13:45:00,150.0,15.11,,,
2019-08-13 13:45:00,250.0,15.44,12.5,1.2616666666666667,13.65
2019-08-13 13:45:00,350.0,15.73,13.55,1.1341666666666665,12.64
2019-08-13 13:45:00,450.0,16.23,11.8,,13.04
2019-08-13 13:45:00,550.0,16.59,,1.24,13.53
2019-08-13 13:45:00,650.0,16.68,11.75,,13.8
2019-08-13 13:45:00,750.0,17.07,12.2,1.31,16.15
2019-08-13 13:45:00,800.0,17.74,,,
2019-08-13 13:45:00,850.0,17.96,,,
2019-08-13 13:45:00,900.0,17.41,,,
2019-08-13 14:00:00,40.0,15.7,,,
2019-08-13 14:00:00,70.0,16.31,,,
2019-08-13 14:00:00,100.0,15.19,13.6,,20.75
2019-08-13 14:00:00,150.0,15.42,,,
2019-08-13 14:00:00,250.0,15.51,12.5,1.2633333333333334,13.64
2019-08-13 14:00:00,350.0,15.7,13.48,1.1333333333333333,12.64
2019-08-13 14:00:00,450.0,16.23,11.8,,13.04
2019-08-13 14:00:00,550.0,16.59,,1.24,13.52
2019-08-13 14:00:00,650.0,16.7,11.75,,13.8
2019-08-13 14:00:00,750.0,17.1,12.2,1.31,16.16
2019-08-13 14:00:00,800.0,17.78,,,
2019-08-13 14:00:00,850.0,17.99,,,
2019-08-13 14:00:00,900.0,17.45,,,
2019-08-13 14:15:00,40.0,15.76,,,
2019-08-13 14:15:00,70.0,16.3,,,
2019-08-13 14:15:00,100.0,15.23,13.6,,20.75
2019-08-13 14:15:00,150.0,15.36,,,
2019-08-13 14:15:00,250.0,15.43,12.5,1.2650000000000001,13.64
2019-08-13 14:15:00,350.0,15.67,13.47,1.1324999999999998,12.64
2019-08-13 14:15:00,450.0,16.23,11.8,,13.03
2019-08-13 14:15:00,550.0,16.57,,1.24,13.52
2019-08-13 14:15:00,650.0,16.73,11.75,,13.8
2019-08-13 14:15:00,750.0,17.13,12.2,1.31,16.16
2019-08-13 14:15:00,800.0,17.82,,,
2019-08-13 14:15:00,850.0,18.02,,,
2019-08-13 14:15:00,900.0,17.48,,,
2019-08-13 14:30:00,40.0,15.67,,,
2019-08-13 14:30:00,70.0,16.39,,,
2019-08-13 14:30:00,100.0,15.32,13.6,,20.75
2019-08-13 14:30:00,150.0,15.44,,,
2019-08-13 14:30:00,250.0,15.43,12.5,1.2666666666666666,13.63
2019-08-13 14:30:00,350.0,15.67,13.47,1.1316666666666666,12.63
2019-08-13 14:30:00,450.0,16.23,11.8,,13.03
2019-08-13 14:30:00,550.0,16.56,,1.24,13.52
2019-08-13 14:30:00,650.0,16.73,11.75,,13.8
2019-08-13 14:30:00,750.0,17.13,12.2,1.31,16.18
2019-08-13 14:30:00,800.0,17.85,,,
2019-08-13 14:30:00,850.0,18.07,,,
2019-08-13 14:30:00,900.0,17.52,,,
2019-08-13 14:45:00,40.0,15.52,,,
2019-08-13 14:45:00,70.0,16.35,,,
2019-08-13 14:45:00,100.0,15.43,13.6,,20.73
2019-08-13 14:45:00,150.0,15.53,,,
2019-08-13 14:45:00,250.0,15.44,12.49,1.2683333333333333,13.62
2019-08-13 14:45:00,350.0,15.67,13.46,1.1308333333333331,12.62
2019-08-13 14:45:00,450.0,16.2,11.8,,13.02
2019-08-13 14:45:00,550.0,16.56,,1.24,13.52
2019-08-13 14:45:00,650.0,16.73,11.74,,13.8
2019-08-13 14:45:00,750.0,17.13,12.2,1.31,16.18
2019-08-13 14:45:00,800.0,17.89,,,
2019-08-13 14:45:00,850.0,18.1,,,
2019-08-13 14:45:00,900.0,17.56,,,
2019-08-13 15:00:00,40.0,15.58,,,
2019-08-13 15:00:00,70.0,16.36,,,
2019-08-13 15:00:00,100.0,15.51,13.6,,20.72
2019-08-13 15:00:00,150.0,15.62,,,
2019-08-13 15:00:00,250.0,15.44,12.48,1.27,13.61
2019-08-13 15:00:00,350.0,15.67,13.46,1.13,12.59
2019-08-13 15:00:00,450.0,16.2,11.8,,13.02
2019-08-13 15:00:00,550.0,16.55,,1.24,13.52
2019-08-13 15:00:00,650.0,16.73,11.72,,13.8
2019-08-13 15:00:00,750.0,17.13,12.2,1.31,16.2
2019-08-13 15:00:00,800.0,17.92,,,
2019-08-13 15:00:00,850.0,18.13,,,
2019-08-13 15:00:00,900.0,17.59,,,
2019-08-13 15:15:00,40.0,15.47,,,
2019-08-13 15:15:00,70.0,16.4,,,
2019-08-13 15:15:00,100.0,15.57,13.6,,20.71
2019-08-13 15:15:00,150.0,15.68,,,
2019-08-13 15:15:00,250.0,15.45,12.47,1.2650000000000001,13.61
2019-08-13 15:15:00,350.0,15.67,13.45,1.13,12.58
2019-08-13 15:15:00,450.0,16.17,11.8,,13.02
2019-08-13 15:15:00,550.0,16.55,,1.24,13.52
2019-08-13 15:15:00,650.0,16.77,11.72,,13.8
2019-08-13 15:15:00,750.0,17.13,12.2,1.31,16.24
2019-08-13 15:15:00,800.0,17.96,,,
2019-08-13 15:15:00,850.0,18.17,,,
2019-08-13 15:15:00,900.0,17.63,,,
2019-08-13 15:30:00,40.0,15.37,,,
2019-08-13 15:30:00,70.0,16.34,,,
2019-08-13 15:30:00,100.0,15.59,13.6,,20.71
2019-08-13 15:30:00,150.0,15.72,,,
2019-08-13 15:30:00,250.0,15.45,12.47,1.26,13.6
2019-08-13 15:30:00,350.0,15.67,13.46,1.13,12.57
2019-08-13 15:30:00,450.0,16.17,11.8,,13.01
2019-08-13 15:30:00,550.0,16.53,,1.24,13.52
2019-08-13 15:30:00,650.0,16.8,11.7,,13.8
2019-08-13 15:30:00,750.0,17.13,12.2,1.31,16.25
2019-08-13 15:30:00,800.0,17.99,,,
2019-08-13 15:30:00,850.0,18.2,,,
2019-08-13 15:30:00,900.0,17.67,,,
2019-08-13 15:45:00,40.0,15.36,,,
2019-08-13 15:45:00,70.0,16.34,,,
2019-08-13 15:45:00,100.0,15.63,13.6,,20.7
2019-08-13 15:45:00,150.0,15.79,,,
2019-08-13 15:45:00,250.0,15.47,12.46,1.255,13.57
2019-08-13 15:45:00,350.0,15.67,13.43,1.13,12.57
2019-08-13 15:45:00,450.0,16.17,11.8,,12.99
2019-08-13 15:45:00,550.0,16.54,,1.24,13.51
2019-08-13 15:45:00,650.0,16.8,11.7,,13.8
2019-08-13 15:45:00,750.0,17.13,12.2,1.31,16.25
2019-08-13 15:45:00,800.0,18.02,,,
2019-08-13 15:45:00,850.0,18.23,,,
